company_id,company_name,report_year,source_file,category,keyword,search_variant,page_number,matched_text,context
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"the Group’s approach retention schedule, and data protection products and enhanced online services). to cyber attacks, see the operational risk performance section. For further details on laws). AI also poses data sourcing, Fraud attacks vary, can be highly cybersecurity regulation applicable to the technology integration and process issues sophisticated (e.g. leveraging deepfake and"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,ation section. algorithms. Any of these risks could impair orchestrated by organised crime groups or the adoption and acceptance of AI and individuals. c) New and emergent technology result in regulatory investigations or Technology is fundamental to the Group’s Bad actors use various techniques t
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"p new and (i.e. first party fraud such as, for example, risks may be more significant for certain AI innovative ways of doing business across intentionally providing false information to tools (for example, agentic AI has"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"tain AI innovative ways of doing business across intentionally providing false information to tools (for example, agentic AI has the the Group, with new solutions being Barclays for personal gain). Authorised potential to exacerbate certain risks"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"security, due to its autonomous nature) or to transfer funds from their accounts to The rapid development in AI is an area of if AI is deployed in an uncoordinated but bad actors. Fraud can also be committed technological advancement that the Group widespread way within the Group by one or more employees"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"ecurity, due to its autonomous nature) or to transfer funds from their accounts to The rapid development in AI is an area of if AI is deployed in an uncoordinated but bad actors. Fraud can also be committed technological advancement that the Group widespread way within the Group by one or more employees and workers of is monitoring"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,ommitted technological advancement that the Group widespread way within the Group by one or more employees and workers of is monitoring closely. This includes the (particularly relating to the use of AI an entity (i.e. internal fraud) or may identification of potential use cases for agents). manifest as unauthorised trading fraud. responsible adoption of AI in the Group’s
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,g to the use of AI an entity (i.e. internal fraud) or may identification of potential use cases for agents). manifest as unauthorised trading fraud. responsible adoption of AI in the Group’s If the output from AI in the Group's The impact from fraud can lead to own operations as well as managing the
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"agents). manifest as unauthorised trading fraud. responsible adoption of AI in the Group’s If the output from AI in the Group's The impact from fraud can lead to own operations as well as managing the products, systems or solutions is deemed customer harm, financial losses to bo"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"harm, financial losses to both the salient risks and other threats third party to be inaccurate or questionable, or if the Group and its customers, loss of business, usage of AI may pose, including with use of AI does not operate as anticipated missed business opportunities, and respect to intellectual property ownership"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"d party to be inaccurate or questionable, or if the Group and its customers, loss of business, usage of AI may pose, including with use of AI does not operate as anticipated missed business opportunities, and respect to intellectual property ownership or perform as promised (including in reputational damag"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"Group’s business, results of operations, unable to protect certain materials created to additional liability, reputational harm, financial condition, and prospects. using AI technologies with copyrights or potential regulatory enforcement and patents given the position of courts and e) Data manag"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"artificial intelligence (including generative volumes of data, including personalcertain level of human inventorship. and agentic artificial intelligence) (AI) and information, financial data and otherAdditionally, inventions or works of machine learning technologies,” “Model confidential information, and the Group’sauthorship cr"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"nformation, financial data and otherAdditionally, inventions or works of machine learning technologies,” “Model confidential information, and the Group’sauthorship created using AI technologies risk” and “Data management, information businesses are subject to complex andmay be based on, rely on, or contain"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"risk” and “Data management, information businesses are subject to complex andmay be based on, rely on, or contain protection and AI”. evolving laws and regulations governingmaterials that were used in the training of such technologies and which are subject to Alongside those risks associated with the the privacy and pr"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"at were used in the training of such technologies and which are subject to Alongside those risks associated with the the privacy and protection of data, third-party intellectual property rights. deployment of AI, risks could also arise including Regulation (EU) 2016/679 (the This could expose the Group to claims of from decisions not to deploy the General Data Protection Regulation as it intellectual proper"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"2016/679 (the This could expose the Group to claims of from decisions not to deploy the General Data Protection Regulation as it intellectual property infringement or technology. As the adoption of AI quickens, applies in the EU and the UK). misappropriation. Other related risks risks arising from competition with the This data could relate to: (i) the Group’s include exposure to open-source software"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"petition with the This data could relate to: (i) the Group’s include exposure to open-source software Group's peers are intensified. Any failures clients, customers, prospective clients and risks when using AI-based coding tools to adequately leverage AI technologies, or customers and their employees; (ii) clients (that have been developed using vast the adoption of an overly conservative and customers of"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"(i) the Group’s include exposure to open-source software Group's peers are intensified. Any failures clients, customers, prospective clients and risks when using AI-based coding tools to adequately leverage AI technologies, or customers and their employees; (ii) clients (that have been developed using vast the adoption of an overly conservative and customers of the Group’s clients and amounts of open-source soft"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"rs and their employees; (ii) clients (that have been developed using vast the adoption of an overly conservative and customers of the Group’s clients and amounts of open-source software) to approach to AI implementation, could customers and their employees; (iii) the write software. The use of copyrighted cause the Group to miss significant Group’s suppliers, counterparties and materials in AI and mac"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,238,AI,"oach to AI implementation, could customers and their employees; (iii) the write software. The use of copyrighted cause the Group to miss significant Group’s suppliers, counterparties and materials in AI and machine learning business opportunities, fall behind other external parties, and their technology has not been fully interpreted competitors, and adversely affect its"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"or personal information in and frequencies, across numerous and vulnerabilities and non-compliance in its connection with the utilisation of AI diverse markets in many currencies. Given supply chain. technologies, whether through AI model"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"ilisation of AI diverse markets in many currencies. Given supply chain. technologies, whether through AI model the Group’s diverse customer base and errors, data breaches, or otherThe internationa"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"act the Group’s business, even ifinformation originated. Accordingly, the basis to clients, regulators and exchanges), unfounded. AI technologies are highly reliantGroup must ensure that its collection, use, developing, maintaining and upgrading on the collection and ana"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"errors produced through the increase the Group’s compliance and There often exists a lack of transparency integration of AI technologies, in operating costs; (ii) impact the regarding the sources of data (including connection with such transactions d"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"rces of data (including connection with such transactions development of new products or services personal data) used to train or develop AI increases with these developments, as well or the offering of existing products or technologies or how inputs are converted to"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"consequences. As the Group works to elements of the structure of its compounded across many steps, such as in implement AI technologies into the businesses, operations and systems in less agentic AI systems). This could result in Group’s product and service of"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"f its compounded across many steps, such as in implement AI technologies into the businesses, operations and systems in less agentic AI systems). This could result in Group’s product and service offerings, efficient ways. Data, including personal outputs that include o"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"may become more information, is subject to external as well as inaccurate, incomplete or erroneous significant, as AI technologies give rise to internal (whether intentional or accidental) information, or that include AI bias, AI"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"significant, as AI technologies give rise to internal (whether intentional or accidental) information, or that include AI bias, AI risk of bias, errors and hallucinations which security risks. Concerns regarding the hallucinati"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"significant, as AI technologies give rise to internal (whether intentional or accidental) information, or that include AI bias, AI risk of bias, errors and hallucinations which security risks. Concerns regarding the hallucinations, harm"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"or transactions. There can be no assurances information, or even the perception that misappropriation. Additionally, if the AI that AI usage will enhance the Group’s those measures are inadequate, could model in a tool used by the Group has been"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"ansactions. There can be no assurances information, or even the perception that misappropriation. Additionally, if the AI that AI usage will enhance the Group’s those measures are inadequate, could model in a tool used by the Group has been product or services offe"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,"ose the Group to the risk of loss or trained by a third party in a manner that is not errors or inaccuracies resulting from AI unavailability of data or data integrity issues compliant with data protection laws, there is usage could result in competitive or and/or caus"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,239,AI,intelligence (including generative and process transactions or provide banking regulatory or other government action agentic artificial intelligence) (AI) and and payment services. (including significant regulatory fines) and machine learning technologies” and “New require changes to certain operations or and emergent technology”.
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,240,AI,"ces and the provisions, taxes, fair value of financial the digitalisation of the administration ofdevelopment of technology, including AI instruments, goodwill and intangible tax have the potential to increase thetechnology. Whilst the Group depends on assets,"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,240,AI,"o its customers. In introduced by the Inflation Reduction Act from the Group's regulators, this could addition, the use of third-party AI became effective on 1 January 2023. result in material losses to the Group, technologies, and the use of AI by"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,240,AI,"the use of third-party AI became effective on 1 January 2023. result in material losses to the Group, technologies, and the use of AI by These tax regimes have required system beyond what was anticipated or provided suppliers, may expose the Group to risk, as"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,240,AI,"tal and qualified employees and use of data in developing and training liquidity requirements are not met as a As a regulated financial institution, the AI technologies or the conversion of inputs result of changes in interpretation, Group requires diversified and specialist to outputs. Over-reliance on a small"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,240,AI,"res diversified and specialist to outputs. Over-reliance on a small compliance with the Group's distribution skilled colleagues. The Group’s ability to number of suppliers of AI services may policy could be impacted and/or additional attract, develop and retain a diverse mix of create operational resilience and"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,240,AI,"internal factors, such as the Group's compromise, or model instability. For development of accounting standards reputation, macroeconomic factors further information on AI-related risks, and regulatory interpretations could also (including increased competition for limited including in connection with suppliers,"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,240,AI,"ation and related policies in intelligence (including generative and the jurisdictions in which the Group agentic artificial intelligence) (AI) and operates), regulatory factors (including machine learning technologies”, “New and"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,240,AI,"executives), and operational factors management, information protection and (including adequate processes and AI,” and “Model risk”. Failure to adequately systems to support the hiring and manage supplier risk could have a material"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,241,AI,"Group, with an increased focus (iv) the risk of engaging in insider dealing on governance and rigor, with similar In addition, the rapid development of AI, behaviours or breaching of information requirements also introduced in other especially agentic AI, creates further barriers; and (v) the risk of engaging or jurisdictions globally. Failure"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,241,AI,"f engaging in insider dealing on governance and rigor, with similar In addition, the rapid development of AI, behaviours or breaching of information requirements also introduced in other especially agentic AI, creates further barriers; and (v) the risk of engaging or jurisdictions globally. Failure to meet these challenges due to the unique and attempting to engage in market requireme"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,241,AI,"requirements and expectations may lead heightened risks presented by these manipulation. to regulatory sanctions, both for themodel types. This includes risks arising from AI hallucinating and providing false b) Customer protection risk individuals and the Group. information, the exacerbation of bias and The Group must ensure that its e) Data privacy r"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,241,AI,"ble to make well-informed is handled in a way that meets data privacy of human oversight (particularly relating to decisions on how best to use our financial laws, rules and regulations and the rights agentic AI). This could result in a significant services and understand the protections and expectations of individuals. We do this financial loss, imposition of additional available to them if something goes wrong."
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,252,AI,"rational risk Information Security Risk; Operational reports directly to the Group Chief Risk profile consistent with the Group’s Recovery Planning Risk; People Risk; Officer. The Head of AI/ML Risk, reports strategy, the stated risk appetite and Premises Risk; Physical Security Risk; Risk into the Global Head of MRM. stakeholder needs. Reporting Risk; Change Delivery The G"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,252,AI,"risk in Barclays, including key components units where the risk arises. The operational For definitions of the Group’s Operational such as the Model Risk Policy, the AI Policy risk profile and control environment is Risk Categories and connected risks, refer and supporting standards, reporting and"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"statements Annual Report 2025 252 Principal risk management (continued) The Model Risk Policy prescribes the end- Cross functional oversight of AI Risk in the Compliance Risk management to-end requirements for the identification, bank, is provided by the Group AI The risk of poor outcomes for,"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"agement (continued) The Model Risk Policy prescribes the end- Cross functional oversight of AI Risk in the Compliance Risk management to-end requirements for the identification, bank, is provided by the Group AI The risk of poor outcomes for, or harm to, measurement and management of model Governance Council, under the mandate"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"model Governance Council, under the mandate customers, clients and markets, arising risk covering model documentation, of Head of AI/ML Risk. from the delivery of Barclays products and development, monitoring, annual The Head of AI/ML Risk is al"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"of Head of AI/ML Risk. from the delivery of Barclays products and development, monitoring, annual The Head of AI/ML Risk is also responsible services (Conduct Risk), and the risk to assessment and review, independent for establishing the AI Risk Appetite, and Barclays, its clie"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"The Head of AI/ML Risk is also responsible services (Conduct Risk), and the risk to assessment and review, independent for establishing the AI Risk Appetite, and Barclays, its clients, customers or markets validation, approval, and change and enabling reporting of compliance with the from a failure to comply w"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"nd enabling reporting of compliance with the from a failure to comply with the laws, rules reporting processes, and assigns clear AI Policy and AI Standard to the Group and and regulations (LRR) applicable to the roles and responsibilities for the end-to- local entity Board Risk Committee(s)."
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"enabling reporting of compliance with the from a failure to comply with the laws, rules reporting processes, and assigns clear AI Policy and AI Standard to the Group and and regulations (LRR) applicable to the roles and responsibilities for the end-to- local entity Board Risk Committee(s). firm. end ma"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"local entity Board Risk Committee(s). firm. end management of model risk. In addition, the Model Strategy and Overview The Artificial Intelligence (AI) Policy lays out Oversight (MSO) Team, which is a first line Compliance Risk incorporates wholesalethe"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"independent team, provides oversight of conduct, customer protection, dataoversight of risks associated with use of AI strategic modelling decisions of material privacy, regulatory compliance, prod"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"strategic modelling decisions of material privacy, regulatory compliance, productand is supported by the AI standard. The models, in particular ensuring compliance design and review, and laws, rules andprim"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"with regulations and relevant technical regulation risks. Barclays has no appetite • Define Ethical AI Principles to enable standards, following a risk-based approach for material breaches of LRR, or ethical, lawful, and appropriate use of AI. focusing on material modelling issues, Compliance Risk is"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"regulation risks. Barclays has no appetite • Define Ethical AI Principles to enable standards, following a risk-based approach for material breaches of LRR, or ethical, lawful, and appropriate use of AI. focusing on material modelling issues, Compliance Risk issues and events that are • Establish an enterprise-wide definition including: material, systemic, not promptly"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"ocusing on material modelling issues, Compliance Risk issues and events that are • Establish an enterprise-wide definition including: material, systemic, not promptly of AI, define risks stemming from use of • Ensures a comprehensive / consistent remediated, not reported to regulators in a AI and define prohibited, high, medium approach taken across the bank to timely"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"including: material, systemic, not promptly of AI, define risks stemming from use of • Ensures a comprehensive / consistent remediated, not reported to regulators in a AI and define prohibited, high, medium approach taken across the bank to timely manner where required, and/or are and low risk uses of AI to enable deliver material models requirements; l"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"ensive / consistent remediated, not reported to regulators in a AI and define prohibited, high, medium approach taken across the bank to timely manner where required, and/or are and low risk uses of AI to enable deliver material models requirements; likely to result in regulatory enforcement. consistent identification of AI Systems, • Provides challenge to modelling Organisation, ro"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"o timely manner where required, and/or are and low risk uses of AI to enable deliver material models requirements; likely to result in regulatory enforcement. consistent identification of AI Systems, • Provides challenge to modelling Organisation, roles and responsibilities and the risks associated with their use. decisions taken by Model Owners an"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,Developers; The Compliance Risk Management Framework (CRMF) outlines how the pathways to provide transparency on AI • Participates in the requisite forum (i.e. Barclays Group manages and measures its use and associated risks to Senior Group Model Management Steering
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,253,AI,"ment. Committee) to facilitate Senior Compliance Officer is accountable for • Define control objective for AI training Management oversight of the strategic developing, maintaining and overseeing a and literacy."
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,342,AI,"gn. financing) - to a principal risk within the plans were assessed and businesses• Introduced Artificial Intelligence(AI) Enterprise Risk Management Framework ensured that driving good outcomes for Standard in support of the AI Policy,"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,342,AI,"rtificial Intelligence(AI) Enterprise Risk Management Framework ensured that driving good outcomes for Standard in support of the AI Policy, (ERMF), reflecting the evolving external customers is at the heart of these plans. further developed of approach to AI"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,342,AI,"of the AI Policy, (ERMF), reflecting the evolving external customers is at the heart of these plans. further developed of approach to AI threat landscape and regulatory validation, including Generative AI, and Throughout 2025, Compliance Risks, expectations. During 2025, the financial desi"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,342,AI,"customers is at the heart of these plans. further developed of approach to AI threat landscape and regulatory validation, including Generative AI, and Throughout 2025, Compliance Risks, expectations. During 2025, the financial design of associated governance including outcomes for our customers, crime principal risk was embedded, with"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"consumer protection laws. These reforms conduct automated scans or manual Consumer Protections In Interactions with included the expansion of the powers held reviews of information systems for AI Systems and the Texas Responsible AI by the Competition and Markets Authority vulnerability management, to implement Governance Act), while other states are (CMA), in relation to digital markets, policies go"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"ese reforms conduct automated scans or manual Consumer Protections In Interactions with included the expansion of the powers held reviews of information systems for AI Systems and the Texas Responsible AI by the Competition and Markets Authority vulnerability management, to implement Governance Act), while other states are (CMA), in relation to digital markets, policies governing access privileges and to f"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"trol and antitrust rules, as well implement certain controls for monitoring higher-risk (such as laws regulating the use as consumer law. and responding to threats (such as of automated decision tools and AI in As a result of these reforms, the CMA iscontrols designed to protect against recruitment, hiring, promotion, and other"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,gations of consumer protection law. As one of themulti-factor authentication and to on developers and deployers of high-risk AI regulators entrusted with consumerimplement policies and procedures for the systems (which include tools that make
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"direct marketing in the UK, and has also results. Notably, however, in December regulating artificial intelligence (AI). been focusing on greenwashing, including 2025, President Trump signed an"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"2025, President Trump signed an investigating and making rulings againstThe EU’s Artificial Intelligence Act (EU AI executive order outlining various plans to advertisements from financial servicesAct), which entered into force on 1 August attempt"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"t to restrict certain U.S. states from firms due to greenwashing.2024, provides rights and duties designed enforcing their own AI laws, in favour of a to ensure the safe and ethical deployment “single national framework”. The Group is In its election manifesto, the Government of AI. The EU AI Act requires organisations continuing to mon"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"provides rights and duties designed enforcing their own AI laws, in favour of a to ensure the safe and ethical deployment “single national framework”. The Group is In its election manifesto, the Government of AI. The EU AI Act requires organisations continuing to monitor these developments stated that it would mandate UK regulated to ensure suitable levels of AI literacy within and the applicability of state laws regulati"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"ghts and duties designed enforcing their own AI laws, in favour of a to ensure the safe and ethical deployment “single national framework”. The Group is In its election manifesto, the Government of AI. The EU AI Act requires organisations continuing to monitor these developments stated that it would mandate UK regulated to ensure suitable levels of AI literacy within and the applicability of state laws regulating financ"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"he Group is In its election manifesto, the Government of AI. The EU AI Act requires organisations continuing to monitor these developments stated that it would mandate UK regulated to ensure suitable levels of AI literacy within and the applicability of state laws regulating financial institutions and FTSE 100 their workforce (albeit this obligation may AI. companies to develop and imple"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,d that it would mandate UK regulated to ensure suitable levels of AI literacy within and the applicability of state laws regulating financial institutions and FTSE 100 their workforce (albeit this obligation may AI. companies to develop and implement be removed as a result of the EU’s Digital credible transition plans that align with the
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"forward in 1.5°C goal of the Paris Agreement. Regulatory initiatives on sustainability in the November 2025) and categorises AI UK Consequently, it consulted on how best to systems based on their level of risk. It has a In the UK, the FCA published final rules on take th"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"ure September 2025 but has yet to publish the literacy obligations and the first set of Requirements regime in November 2023 outcome. The UK’s Transition Plan requirements prohibiting certain uses of AI which set out new requirements to prepare Taskforce (TPT) concluded its work on a having applied from 2 February 2025, and sustainability-related product and entity disclosure framework for transition plans"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"ents to prepare Taskforce (TPT) concluded its work on a having applied from 2 February 2025, and sustainability-related product and entity disclosure framework for transition plans in rules on general purpose AI models having level disclosures for certain firms, as well as October 2024, with the International applied from 2 August 2025. It also a new sustainable investment labelling Financial Reporting Stan"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"ew sustainable investment labelling Financial Reporting Standards (IFRS) establishes a rigorous compliance regime regime and anti-greenwashing rule Foundation now assuming responsibility for high-risk AI applications (which applicable to all authorised firms. The new for the TPT’s disclosure materials. In June provisions apply from 2 August 2027, anti-greenwashing rule (and associated 2025, th"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"31 May 2024 guidance document about transition plans, Digital Omnibus proposals). The and the labelling regime was made available building on the material developed by the extraterritorial effect of the EU AI Act from 31 July 2024, whilst the disclosure TPT. If the Government and UK regulators means entities established outside the EU regime continues to be implemented on a do mandate transition plan disclosu"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,", whilst the disclosure TPT. If the Government and UK regulators means entities established outside the EU regime continues to be implemented on a do mandate transition plan disclosures, it is fall with the EU AI Act’s ambit if they phased basis from late 2024 until the end widely expected that the work of the TPT provide or deploy AI in the EU or the output of 2026. In April 2025, the FCA confirmed will like"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"e implemented on a do mandate transition plan disclosures, it is fall with the EU AI Act’s ambit if they phased basis from late 2024 until the end widely expected that the work of the TPT provide or deploy AI in the EU or the output of 2026. In April 2025, the FCA confirmed will likely form the basis of these of their AI is used in the EU. that it had paused plans to extend the SDR requirements."
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,AI,AI,355,AI,"basis from late 2024 until the end widely expected that the work of the TPT provide or deploy AI in the EU or the output of 2026. In April 2025, the FCA confirmed will likely form the basis of these of their AI is used in the EU. that it had paused plans to extend the SDR requirements. and investment labels regime to portfolio manageme"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,machine learning,machine learning,183,Machine Learning,"ion of cost reporting effectiveness and efficiency activities, with further potential to simplify and automate in the future. • Launched nine Artificial Intelligence and Machine Learning initiatives in the Group Finance function, delivering measurable benefits, with many more use cases in the pipeline. Oversee the effective • Group Finance continued to enha"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,machine learning,machine learning,211,machine learning,"ry Digital services and workplace tools must Office and LINK through our new Joint month, our fraud detection systems and be designed and developed to be easy to Venture Cash Access UK Ltd, extending machine learning models help detect in less see, hear, understand and use for all our network of Banking Hubs and shared than a second if it is likely to be a fraudster customers and colleagues, including cash deposit solutions"
001,Barclays plc,2025,001_barclays_plc_annual_report_2025.txt,AI and related technologies,machine learning,machine learning,232,machine learning,"on situation, public business. generative and agentic artificial intelligence) (AI) and machine learning financial support will only be available to a In connection with disposals, the Group technologies relevant entity as a last resort after the may be required to continue to provide The use of rapidly e"
